PRICE_PER_NIGHT,TAX_AMOUNT,ACCOM_NAME_EN,ACCOM_TYPE_CODE,BOOKING_PROVIDER_NAME_EN,ROOM_TYPE_CODE,CITY_NAME_EN,REVIEW_SCORE_NAME_EN,STAR_RATING_CODE
12,9,Makarem Umm Al Qura Hotel,Hotel,EXPEDIA,Superior Room,Mecca,Good,5
12.2,9.15,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
12.2,9.15,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,4
12.2,9.15,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,KAYAK,Superior Room,Mecca,Very Good,4
11.2,8.4,M Hotel Makkah By Millennium,Hotel,HOTELS.COM,Standard Room,Mecca,Good,5
11.4,8.55,Park Inn Makkah Al Naseem,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
11.6,8.7,M Hotel Al Dana Makkah by Millennium,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,4
11.8,8.85,Wirgan Hotel Al Azizyah,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
11.8,8.85,Elaf Ajyad Hotel,Hotel,BOOKING.COM,Triple Room,Mecca,Okay,2
12,9,voco Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,4
12,9,voco Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,4
12,9,Novotel Makkah Thakher City,Hotel,SWISSOTEL,Superior Room,Mecca,Very Good,4
12,9,Novotel Makkah Thakher City,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
12,9,Novotel Makkah Thakher City,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,4
12.2,9.15,Park Inn Makkah Al Naseem,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
10.2,7.65,Snaf Inn Azizia Hotel,Hotel,BOOKING.COM,Suite,Mecca,Very Good,3
10.2,7.65,M Hotel Makkah By Millennium,Hotel,KAYAK,Standard Room,Mecca,Good,5
10.2,7.65,M Hotel Makkah By Millennium,Hotel,HOTELS.COM,Standard Room,Mecca,Good,5
10.4,7.8,Park Inn By Radisson Makkah Thakher East,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,4
10.4,7.8,M Hotel Al Dana Makkah by Millennium,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,4
10.4,7.8,M Hotel Al Dana Makkah by Millennium,Hotel,PRICELINE,Superior Room,Mecca,Very Good,4
10.4,7.8,Novotel Makkah Thakher City,Hotel,KAYAK,Superior Room,Mecca,Very Good,4
10.2,7.65,Qasr Al Sahab Hotel Makkah,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,2
10.2,7.65,Snaf Inn Azizia Hotel,Hotel,PRICELINE,Suite,Mecca,Very Good,3
10.2,7.65,Wassad Hotel,Hotel,KAYAK,Standard Room,Mecca,Wonderful,4
10.4,7.8,Park Inn By Radisson Makkah Thakher East,Hotel,PARK INN MAKKAH AL NASEEM,Standard Room,Mecca,Very Good,4
10.4,7.8,Wirgan Hotel Al Nour,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
10.4,7.8,Wirgan Hotel Al Nour,Hotel,PRICELINE,Superior Room,Mecca,Very Good,4
10.6,7.95,Three Points Musalli Makkah,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,3
10.6,7.95,Makarem Umm Al Qura Hotel,Hotel,SUPER.COM,Superior Room,Mecca,Good,5
10.8,8.1,Qasr Al Sahab Hotel Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,2
12.2,9.15,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
12.4,9.3,Qasr Al Sahab Hotel Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,2
12.4,9.3,Four Points by Sheraton Makkah Al Naseem,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,4
12.6,9.45,Park Inn by Radisson Makkah Aziziyah,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
12.6,9.45,M Hotel Makkah By Millennium,Hotel,BOOKING.COM,Standard Room,Mecca,Good,5
12.8,9.6,Wassad Hotel,Hotel,BOOKING.COM,Standard Room,Mecca,Wonderful,4
13,9.75,Makkah al Aziziah,Hotel,PRICELINE,Specialty Rooms,Mecca,Good,5
13,9.75,Al Ebaa Hotel,Hotel,PRICELINE,Twin Room,Mecca,Very Good,3
13.2,9.9,Courtyard by Marriott Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,3
13.2,9.9,Courtyard by Marriott Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,3
10.2,7.65,Qasr Al Sahab Hotel Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,2
10.2,7.65,Qasr Al Sahab Hotel Makkah,Hotel,SUPER.COM,Deluxe Room,Mecca,Very Good,2
10.2,7.65,Snaf Inn Azizia Hotel,Hotel,KAYAK,Suite,Mecca,Very Good,3
10.2,7.65,Makarem Umm Al Qura Hotel,Hotel,KAYAK,Superior Room,Mecca,Good,5
10.2,7.65,Makarem Umm Al Qura Hotel,Hotel,PRICELINE,Superior Room,Mecca,Good,5
10.4,7.8,M Hotel Al Dana Makkah by Millennium,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,4
10.8,8.1,voco Makkah,Hotel,SUPER.COM,Deluxe Room,Mecca,Very Good,4
10.8,8.1,Four Points by Sheraton Makkah Al Naseem,Hotel,PRICETRAVEL,Classic Room,Mecca,Very Good,4
10.8,8.1,Park Inn by Radisson Makkah Aziziyah,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
10.8,8.1,Elaf Ajyad Hotel,Hotel,HOTELS.COM,Standard Room,Mecca,Okay,2
10.8,8.1,Millennium Makkah Al Naseem,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
10.8,8.1,Millennium Makkah Al Naseem,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
10.8,8.1,M Hotel Al Dana Makkah by Millennium,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,4
11.2,8.4,Al Ebaa Hotel,Hotel,PRICELINE,Standard Room,Mecca,Very Good,3
11.2,8.4,Wirgan Hotel Al Nour,Hotel,ELAF KINDA HOTEL,Superior Room,Mecca,Very Good,4
11.4,8.55,Al tawfeeg hotel - Al Azizyah,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,0
11.4,8.55,Al tawfeeg hotel - Al Azizyah,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,0
11.4,8.55,Park Inn Makkah Al Naseem,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,5
11.4,8.55,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
11.4,8.55,M Hotel Makkah By Millennium,Hotel,PRICETRAVEL,Standard Room,Mecca,Good,5
11.4,8.55,Park Inn By Radisson Makkah Thakher East,Hotel,PRICELINE,Superior Room,Mecca,Very Good,4
11.6,8.7,Makarem Umm Al Qura Hotel,Hotel,PRICETRAVEL,Superior Room,Mecca,Good,5
11.8,8.85,Al Ebaa Hotel,Hotel,SUPER.COM,Standard Room,Mecca,Very Good,3
11.8,8.85,Wirgan Hotel Al Azizyah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
12,9,voco Makkah,Hotel,IHG,Deluxe Room,Mecca,Very Good,4
12,9,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
12,9,Novotel Makkah Thakher City,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
12.2,9.15,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Superior Room,Mecca,Very Good,5
13.2,9.9,M Hotel Makkah By Millennium,Hotel,STAYFORLONG,Twin Room,Mecca,Good,5
13.2,9.9,Al Kiram Hotel,Hotel,HOTELS.COM,Triple Room,Mecca,Good,3
13.4,10.05,Park Inn Makkah Al Naseem,Hotel,STAYFORLONG,Twin Room,Mecca,Very Good,5
13.4,10.05,Makarem Umm Al Qura Hotel,Hotel,AGODA.COM,Superior Room,Mecca,Good,5
13.6,10.2,Millennium Makkah Al Naseem,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,5
13.6,10.2,Novotel Makkah Thakher City,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,4
13.8,10.35,Millennium Makkah Al Naseem,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
13.8,10.35,Wirgan Hotel Al Azizyah,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
14.2,10.65,Novotel Residences Makkah,Apartment,AGODA.COM,Studio,Mecca,Very Good,0
14.2,10.65,Novotel Residences Makkah,Apartment,PRICELINE,Studio,Mecca,Very Good,0
14.2,10.65,Elaf Bakkah Hotel,Hotel,PRICETRAVEL,Quadruple Room,Mecca,Very Good,4
14.2,10.65,Park Inn by Radisson Makkah Aziziyah,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
10.8,8.1,Qasr Al Sahab Hotel Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,2
10.8,8.1,Elaf Ajyad Hotel,Hotel,EXPEDIA,Standard Room,Mecca,Okay,2
10.8,8.1,Park Inn by Radisson Makkah Aziziyah,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
10.8,8.1,Elaf Ajyad Hotel,Hotel,KAYAK,Triple Room,Mecca,Okay,2
11.2,8.4,M Hotel Makkah By Millennium,Hotel,KAYAK,Standard Room,Mecca,Good,5
11.2,8.4,M Hotel Makkah By Millennium,Hotel,PRICELINE,Standard Room,Mecca,Good,5
11.4,8.55,Roots Hotel,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,3
11.6,8.7,Three Points Musalli Makkah,Hotel,KAYAK,Standard Room,Mecca,Very Good,3
11.8,8.85,Makkah al Aziziah,Hotel,SUPER.COM,Specialty Rooms,Mecca,Good,5
11.8,8.85,Makarem Umm Al Qura Hotel,Hotel,AGODA.COM,Superior Room,Mecca,Good,5
12.4,9.3,Four Points by Sheraton Makkah Al Naseem,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,4
12.4,9.3,Four Points by Sheraton Makkah Al Naseem,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,4
12.4,9.3,Park Inn by Radisson Makkah Aziziyah,Hotel,PRICELINE,Superior Room,Mecca,Very Good,5
12.4,9.3,Park Inn by Radisson Makkah Aziziyah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,5
12.6,9.45,M Hotel Makkah By Millennium,Hotel,PRICELINE,King Bed Room,Mecca,Good,5
12.6,9.45,Qasr Al Sahab Hotel Makkah,Hotel,AGODA.COM,Studio,Mecca,Very Good,2
12.6,9.45,Park Inn Makkah Al Naseem,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
12.6,9.45,Park Inn by Radisson Makkah Aziziyah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,5
12.6,9.45,Park Inn Makkah Al Naseem,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,5
12.6,9.45,Park Inn Makkah Al Naseem,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,5
11.4,8.55,Park Inn Makkah Al Naseem,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
11.4,8.55,Wirgan Hotel Al Nour,Hotel,SUPER.COM,Superior Room,Mecca,Very Good,4
11.6,8.7,M Hotel Al Dana Makkah by Millennium,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,4
11.6,8.7,Three Points Musalli Makkah,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,3
12,9,Park Inn By Radisson Makkah Thakher East,Hotel,PRICELINE,Superior Room,Mecca,Very Good,4
12,9,Park Inn By Radisson Makkah Thakher East,Hotel,PARK INN MAKKAH AL NASEEM,Superior Room,Mecca,Very Good,4
12.2,9.15,Al Ebaa Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,3
12.2,9.15,Park Inn Makkah Al Naseem,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
12.6,9.45,Park Inn by Radisson Makkah Aziziyah,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
12.6,9.45,M Hotel Makkah By Millennium,Hotel,BOOKING.COM,King Bed Room,Mecca,Good,5
12.6,9.45,Park Inn by Radisson Makkah Aziziyah,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
12.6,9.45,Park Inn by Radisson Makkah Aziziyah,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
12.8,9.6,Wassad Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Wonderful,4
13.2,9.9,Barakat Burhan Hotel,Hotel,EXPEDIA,Triple Room,Mecca,Good,4
13.2,9.9,Barakat Burhan Hotel,Hotel,HOTELS.COM,Triple Room,Mecca,Good,4
13.2,9.9,Courtyard by Marriott Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,3
13.2,9.9,M Hotel Makkah By Millennium,Hotel,STAYFORLONG,Standard Room,Mecca,Good,5
13.2,9.9,Park Inn By Radisson Makkah Thakher East,Hotel,PRICELINE,Standard Room,Mecca,Very Good,4
12.2,9.15,Four Points by Sheraton Makkah Al Naseem,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,4
12.2,9.15,Four Points by Sheraton Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,4
12.2,9.15,Park Inn Makkah Al Naseem,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
12.4,9.3,Qasr Al Sahab Hotel Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,2
12.4,9.3,Four Points by Sheraton Makkah Al Naseem,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,4
12.4,9.3,Four Points by Sheraton Makkah Al Naseem,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,4
12.6,9.45,Roots Hotel,Hotel,EXPEDIA,Suite,Mecca,Very Good,3
12.6,9.45,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,4
12.6,9.45,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,KAYAK,Superior Room,Mecca,Very Good,4
12.8,9.6,Elaf Bakkah Hotel,Hotel,EXPEDIA,Quadruple Room,Mecca,Very Good,4
10.8,8.1,Three Points Musalli Makkah,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,3
10.8,8.1,Millennium Makkah Al Naseem,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
10.8,8.1,Park Inn By Radisson Makkah Thakher East,Hotel,PARK INN MAKKAH AL NASEEM,Standard Room,Mecca,Very Good,4
10.8,8.1,Millennium Makkah Al Naseem,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,5
10.8,8.1,Millennium Makkah Al Naseem,Hotel,PRICELINE,Superior Room,Mecca,Very Good,5
11,8.25,voco Makkah,Hotel,SUPER.COM,Deluxe Room,Mecca,Very Good,4
11,8.25,Four Points by Sheraton Makkah Al Naseem,Hotel,PRICELINE,Superior Room,Mecca,Very Good,4
11.4,8.55,Park Inn Makkah Al Naseem,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
11.4,8.55,Roots Hotel,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,3
11.6,8.7,Time Ruba Hotel & Suites,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,4
15,11.25,Park Inn Makkah Al Naseem,Hotel,STAYFORLONG,Twin Room,Mecca,Very Good,5
15.4,11.55,Four Points by Sheraton Makkah Al Naseem,Hotel,SHERATON,Deluxe Room,Mecca,Very Good,4
15.8,11.85,Courtyard by Marriott Makkah,Hotel,AGODA.COM,Triple Room,Mecca,Very Good,3
15.8,11.85,Park Inn Makkah Al Naseem,Hotel,STAYFORLONG,Superior Room,Mecca,Very Good,5
16.2,12.15,Makarem Umm Al Qura Hotel,Hotel,EXPEDIA,Suite,Mecca,Good,5
16.4,12.3,Diyaralmashaer Al-Hadiyah Hotel,Hotel,PRICELINE,Suite,Mecca,Very Good,1
16.8,12.6,Makarem Umm Al Qura Hotel,Hotel,PRICELINE,Superior Room,Mecca,Good,5
17.2,12.9,Elaf Bakkah Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,4
17.4,13.05,Le Mژridien Towers Makkah,Hotel,AGODA.COM,Specialty Rooms,Mecca,Wonderful,5
17.4,13.05,Le Mژridien Towers Makkah,Hotel,SHERATON,Specialty Rooms,Mecca,Wonderful,5
17.4,13.05,Millennium Makkah Al Naseem,Hotel,EXPEDIA,Suite,Mecca,Very Good,5
17.4,13.05,Millennium Makkah Al Naseem,Hotel,HOTELS.COM,Suite,Mecca,Very Good,5
12.8,9.6,Wirgan Hotel Al Nour,Hotel,ELAF KINDA HOTEL,Superior Room,Mecca,Very Good,4
13,9.75,Makkah al Aziziah,Hotel,PRICELINE,Standard Room,Mecca,Good,5
13.2,9.9,Al Kiram Hotel,Hotel,EXPEDIA,Triple Room,Mecca,Good,3
13.4,10.05,voco Makkah,Hotel,IHG,Deluxe Room,Mecca,Very Good,4
13.4,10.05,Qasr Al Sahab Hotel Makkah,Hotel,KAYAK,Studio,Mecca,Very Good,2
13.6,10.2,Millennium Makkah Al Naseem,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,5
13.6,10.2,Novotel Makkah Thakher City,Hotel,SWISSOTEL,Standard Room,Mecca,Very Good,4
13.6,10.2,Novotel Makkah Thakher City,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
13.8,10.35,Al Ebaa Hotel,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,3
13.8,10.35,Al Ebaa Hotel,Hotel,KAYAK,Standard Room,Mecca,Very Good,3
13.8,10.35,M Hotel Makkah By Millennium,Hotel,PRICELINE,Standard Room,Mecca,Good,5
13,9.75,Makkah al Aziziah,Hotel,BOOKING.COM,Standard Room,Mecca,Good,5
13,9.75,Makkah al Aziziah,Hotel,KAYAK,Standard Room,Mecca,Good,5
13.2,9.9,Elaf Bakkah Hotel,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,4
13.2,9.9,Elaf Bakkah Hotel,Hotel,KAYAK,Quadruple Room,Mecca,Very Good,4
13.6,10.2,Novotel Makkah Thakher City,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,4
13.6,10.2,Makarem Umm Al Qura Hotel,Hotel,BOOKING.COM,Superior Room,Mecca,Good,5
13.6,10.2,Makarem Umm Al Qura Hotel,Hotel,KAYAK,Superior Room,Mecca,Good,5
13.8,10.35,Al Ebaa Hotel,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,3
13.8,10.35,Millennium Makkah Al Naseem,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
13.8,10.35,Millennium Makkah Al Naseem,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
14,10.5,Novotel Residences Makkah,Apartment,PRICELINE,Studio,Mecca,Very Good,0
11.6,8.7,M Hotel Al Dana Makkah by Millennium,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,4
11.6,8.7,Park Inn By Radisson Makkah Thakher East,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
11.6,8.7,Park Inn By Radisson Makkah Thakher East,Hotel,PRICELINE,Superior Room,Mecca,Very Good,4
12,9,voco Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,4
12,9,Elaf Ajyad Hotel,Hotel,STAYFORLONG,Twin Room,Mecca,Okay,2
12,9,Makarem Umm Al Qura Hotel,Hotel,BOOKING.COM,Superior Room,Mecca,Good,5
12.2,9.15,Park Inn Makkah Al Naseem,Hotel,KAYAK,Superior Room,Mecca,Very Good,5
13.4,10.05,Millennium Makkah Al Naseem,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
13.4,10.05,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
13.4,10.05,Al Ebaa Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,3
13.4,10.05,Qasr Al Sahab Hotel Makkah,Hotel,BOOKING.COM,Studio,Mecca,Very Good,2
13.6,10.2,Four Points by Sheraton Makkah Al Naseem,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,4
13.6,10.2,Millennium Makkah Al Naseem,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
13.6,10.2,Novotel Makkah Thakher City,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
13.6,10.2,Makarem Umm Al Qura Hotel,Hotel,PRICETRAVEL,Superior Room,Mecca,Good,5
13.8,10.35,Millennium Makkah Al Naseem,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,5
13.8,10.35,Wirgan Hotel Al Azizyah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
14.2,10.65,Three Points Musalli Makkah,Hotel,BOOKING.COM,Triple Room,Mecca,Very Good,3
14.2,10.65,Novotel Residences Makkah,Apartment,BOOKING.COM,Studio,Mecca,Very Good,0
18.4,13.8,voco Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,4
18.4,13.8,voco Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,4
18.8,14.1,Novotel Makkah Thakher City,Hotel,SWISSOTEL,Standard Room,Mecca,Very Good,4
19,14.25,Roots Hotel,Hotel,HOTELS.COM,Suite,Mecca,Very Good,3
19.4,14.55,Makarem Umm Al Qura Hotel,Hotel,PRICELINE,Suite,Mecca,Good,5
20.2,15.15,DoubleTree by Hilton Jabal Omar Makkah,Hotel,SUPER.COM,Twin Room,Mecca,Very Good,4
20.8,15.6,Elaf Ajyad Hotel,Hotel,STAYFORLONG,Suite,Mecca,Okay,2
21.6,16.2,Elaf Ajyad Hotel,Hotel,EXPEDIA,Suite,Mecca,Okay,2
22,16.5,"Jabal Omar Marriott Hotel, Makkah",Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
22.8,17.1,Snaf Inn Azizia Hotel,Hotel,KAYAK,Suite,Mecca,Very Good,3
23.2,17.4,M Hotel Makkah By Millennium,Hotel,KAYAK,Suite,Mecca,Good,5
14.2,10.65,Novotel Residences Makkah,Apartment,SWISSOTEL,Studio,Mecca,Very Good,0
14.2,10.65,Wassad Hotel,Hotel,BOOKING.COM,Standard Room,Mecca,Wonderful,4
14.2,10.65,Three Points Musalli Makkah,Hotel,AGODA.COM,Triple Room,Mecca,Very Good,3
14.4,10.8,Qasr Al Sahab Hotel Makkah,Hotel,HOTELS.COM,Studio,Mecca,Very Good,2
15,11.25,Wassad Hotel,Hotel,AGODA.COM,Deluxe Room,Mecca,Wonderful,4
15,11.25,Wassad Hotel,Hotel,BOOKING.COM,Deluxe Room,Mecca,Wonderful,4
15,11.25,Elaf Ajyad Hotel,Hotel,BOOKING.COM,Suite,Mecca,Okay,2
15.4,11.55,Courtyard by Marriott Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,3
15.4,11.55,Park Inn By Radisson Makkah Thakher East,Hotel,PARK INN MAKKAH AL NASEEM,Standard Room,Mecca,Very Good,4
15.6,11.7,Novotel Makkah Thakher City,Hotel,SWISSOTEL,Superior Room,Mecca,Very Good,4
15.8,11.85,Wirgan Hotel Al Azizyah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
16.6,12.45,Courtyard by Marriott Makkah,Hotel,SHERATON,Triple Room,Mecca,Very Good,3
12.6,9.45,M Hotel Makkah By Millennium,Hotel,PRICETRAVEL,Standard Room,Mecca,Good,5
12.6,9.45,Park Inn by Radisson Makkah Aziziyah,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,5
12.6,9.45,Wirgan Hotel Al Nour,Hotel,ELAF KINDA HOTEL,Superior Room,Mecca,Very Good,4
13,9.75,Makkah al Aziziah,Hotel,HOTELS.COM,Standard Room,Mecca,Good,5
13,9.75,Makkah al Aziziah,Hotel,PRICELINE,Twin Room,Mecca,Good,5
13.2,9.9,Courtyard by Marriott Makkah,Hotel,SHERATON,Deluxe Room,Mecca,Very Good,3
13.2,9.9,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
13.2,9.9,Park Inn by Radisson Makkah Aziziyah,Hotel,PARK INN MAKKAH AL NASEEM,Superior Room,Mecca,Very Good,5
23.2,17.4,Novotel Residences Makkah,Apartment,BOOKING.COM,Apartment Rooms,Mecca,Very Good,0
23.6,17.7,Le Mژridien Towers Makkah,Hotel,AGODA.COM,Suite,Mecca,Wonderful,5
23.6,17.7,Le Mژridien Towers Makkah,Hotel,BOOKING.COM,Suite,Mecca,Wonderful,5
23.6,17.7,Le Mژridien Towers Makkah,Hotel,HOTELS.COM,Suite,Mecca,Wonderful,5
23.8,17.85,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,SUPER.COM,Twin Room,Mecca,Very Good,5
24,18,Elaf Kinda Hotel,Hotel,BOOKING.COM,Specialty Rooms,Mecca,Very Good,4
24,18,Elaf Kinda Hotel,Hotel,PRICELINE,Triple Room,Mecca,Very Good,4
25.6,19.2,Wassad Hotel,Hotel,KAYAK,Deluxe Room,Mecca,Wonderful,4
26.6,19.95,Elaf Kinda Hotel,Hotel,PRICELINE,Triple Room,Mecca,Very Good,4
28.4,21.3,Saja Makkah Hotel,Hotel,BOOKING.COM,Suite,Mecca,Very Good,3
29,21.75,Makarem Ajyad Makkah Hotel,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
29.4,22.05,Al Safwah Royale Orchid,Hotel,BOOKING.COM,Standard Room,Mecca,Good,5
16.8,12.6,Four Points by Sheraton Makkah Al Naseem,Hotel,SHERATON,Classic Room,Mecca,Very Good,4
16.8,12.6,Novotel Makkah Thakher City,Hotel,SWISSOTEL,Suite,Mecca,Very Good,4
16.8,12.6,Novotel Makkah Thakher City,Hotel,EXPEDIA,Suite,Mecca,Very Good,4
17.4,13.05,Le Mژridien Towers Makkah,Hotel,PRICELINE,Specialty Rooms,Mecca,Wonderful,5
17.4,13.05,Three Points Musalli Makkah,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,3
18.4,13.8,voco Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,4
18.4,13.8,voco Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,4
18.6,13.95,Courtyard by Marriott Makkah,Hotel,SHERATON,Deluxe Room,Mecca,Very Good,3
18.6,13.95,M Hotel Makkah By Millennium,Hotel,STAYFORLONG,Twin Room,Mecca,Good,5
18.6,13.95,M Hotel Makkah By Millennium,Hotel,STAYFORLONG,Standard Room,Mecca,Good,5
18.6,13.95,Courtyard by Marriott Makkah,Hotel,AGODA.COM,Quadruple Room,Mecca,Very Good,3
18.8,14.1,Roots Hotel,Hotel,BOOKING.COM,Suite,Mecca,Very Good,3
14.2,10.65,Park Inn by Radisson Makkah Aziziyah,Hotel,PRICETRAVEL,Superior Room,Mecca,Very Good,5
14.4,10.8,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
14.6,10.95,Elaf Bakkah Hotel,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,4
14.6,10.95,Elaf Bakkah Hotel,Hotel,KAYAK,Quadruple Room,Mecca,Very Good,4
14.8,11.1,Park Inn by Radisson Makkah Aziziyah,Hotel,PARK INN MAKKAH AL NASEEM,Superior Room,Mecca,Very Good,5
15.4,11.55,Al Ebaa Hotel,Hotel,PRICELINE,Standard Room,Mecca,Very Good,3
15.8,11.85,Courtyard by Marriott Makkah,Hotel,SHERATON,Triple Room,Mecca,Very Good,3
15.8,11.85,Courtyard by Marriott Makkah,Hotel,BOOKING.COM,Triple Room,Mecca,Very Good,3
